index,ES -> RoW,RoW -> ES
2018-01-01 00:00:00+00:00,1144.833334,2293.399179
2018-01-01 01:00:00+00:00,1223.166667,2202.852731
2018-01-01 02:00:00+00:00,0,3243.083402
2018-01-01 03:00:00+00:00,0,3347.104214
2018-01-01 04:00:00+00:00,0,3343.990933
2018-01-01 05:00:00+00:00,0,3249.051171
2018-01-01 06:00:00+00:00,0,3186.310076
2018-01-01 07:00:00+00:00,0,3578.880198
2018-01-01 08:00:00+00:00,0,3429.660819
2018-01-01 09:00:00+00:00,0,3566.77846
2018-01-01 10:00:00+00:00,0,2829.595543
2018-01-01 11:00:00+00:00,1135,2775.682419
2018-01-01 12:00:00+00:00,1218.5,2806.038776
2018-01-01 13:00:00+00:00,2948.666667,2882.769206
2018-01-01 14:00:00+00:00,4249.5,2998.68925
2018-01-01 15:00:00+00:00,4513.166667,3144.443153
2018-01-01 16:00:00+00:00,4605.166667,2946.514176
2018-01-01 17:00:00+00:00,4458.166667,2567.942773
2018-01-01 18:00:00+00:00,3340.833334,2526.038913
2018-01-01 19:00:00+00:00,2012.666667,2528.23655
2018-01-01 20:00:00+00:00,1626.5,2508.085914
2018-01-01 21:00:00+00:00,2203.666667,2492.992695
2018-01-01 22:00:00+00:00,2984.833334,2481.175882
2018-01-01 23:00:00+00:00,2826,2424.555011
2018-01-02 00:00:00+00:00,3137.333333,2404.034343
2018-01-02 01:00:00+00:00,3205.5,2383.95632
2018-01-02 02:00:00+00:00,2463.166667,2380.357016
2018-01-02 03:00:00+00:00,2635.666667,2393.93859
2018-01-02 04:00:00+00:00,2892.166667,2410.938895
2018-01-02 05:00:00+00:00,3077.833333,2528.515729
2018-01-02 06:00:00+00:00,744.5000004,2734.698291
2018-01-02 07:00:00+00:00,0,4289.616852
2018-01-02 08:00:00+00:00,0,5440.985175
2018-01-02 09:00:00+00:00,0,5872.33715
2018-01-02 10:00:00+00:00,0,5968.568479
2018-01-02 11:00:00+00:00,0,5818.513416
2018-01-02 12:00:00+00:00,0,5659.424797
2018-01-02 13:00:00+00:00,0,4900.070314
2018-01-02 14:00:00+00:00,0,4966.492607
2018-01-02 15:00:00+00:00,0,4937.431149
2018-01-02 16:00:00+00:00,0,5549.56559
2018-01-02 17:00:00+00:00,0,5117.496562
2018-01-02 18:00:00+00:00,0,4799.300187
2018-01-02 19:00:00+00:00,0,5125.208392
2018-01-02 20:00:00+00:00,0,4768.314087
2018-01-02 21:00:00+00:00,0,4848.878321
2018-01-02 22:00:00+00:00,0,3844.927156
2018-01-02 23:00:00+00:00,0,2976.644666
2018-01-03 00:00:00+00:00,916.4999999,2860.607037
2018-01-03 01:00:00+00:00,543.5,2832.453811
2018-01-03 02:00:00+00:00,0,3221.466268
2018-01-03 03:00:00+00:00,0,3489.830063
2018-01-03 04:00:00+00:00,0,3520.687728
2018-01-03 05:00:00+00:00,0,3138.632666
2018-01-03 06:00:00+00:00,0,3828.526366
2018-01-03 07:00:00+00:00,0,5810.526906
2018-01-03 08:00:00+00:00,0,5964.265337
2018-01-03 09:00:00+00:00,0,5829.011575
2018-01-03 10:00:00+00:00,0,5426.109214
2018-01-03 11:00:00+00:00,0,5075.778829
2018-01-03 12:00:00+00:00,0,5278.666651
2018-01-03 13:00:00+00:00,0,5130.818986
2018-01-03 14:00:00+00:00,0,4324.823746
2018-01-03 15:00:00+00:00,244.8333333,3620.88443
2018-01-03 16:00:00+00:00,0,3837.815852
2018-01-03 17:00:00+00:00,0,4779.478036
2018-01-03 18:00:00+00:00,0,4696.30668
2018-01-03 19:00:00+00:00,0,4771.159795
2018-01-03 20:00:00+00:00,0,4786.697931
2018-01-03 21:00:00+00:00,0,4790.480082
2018-01-03 22:00:00+00:00,0,3612.290255
2018-01-03 23:00:00+00:00,178.1666664,3041.820257
2018-01-04 00:00:00+00:00,0,3481.263118
2018-01-04 01:00:00+00:00,0,3653.768579
2018-01-04 02:00:00+00:00,0,3386.808732
2018-01-04 03:00:00+00:00,0,3124.159554
2018-01-04 04:00:00+00:00,387.6666669,2881.140096
2018-01-04 05:00:00+00:00,195.3333333,2914.405947
2018-01-04 06:00:00+00:00,0,3692.005821
2018-01-04 07:00:00+00:00,0,5213.86398
2018-01-04 08:00:00+00:00,0,5143.064305
2018-01-04 09:00:00+00:00,0,4863.346193
2018-01-04 10:00:00+00:00,0,4739.559062
2018-01-04 11:00:00+00:00,0,4713.215748
2018-01-04 12:00:00+00:00,0,4921.285154
2018-01-04 13:00:00+00:00,0,4618.655317
2018-01-04 14:00:00+00:00,0,4099.401555
2018-01-04 15:00:00+00:00,0,4252.149819
2018-01-04 16:00:00+00:00,237.3333335,3390.011225
2018-01-04 17:00:00+00:00,0,4091.185308
2018-01-04 18:00:00+00:00,0,4671.291817
2018-01-04 19:00:00+00:00,0,4914.366532
2018-01-04 20:00:00+00:00,0,5152.415425
2018-01-04 21:00:00+00:00,0,5290.971722
2018-01-04 22:00:00+00:00,0,4025.916322
2018-01-04 23:00:00+00:00,0,3368.515221
2018-01-05 00:00:00+00:00,0,3129.690038
2018-01-05 01:00:00+00:00,0,3166.771897
2018-01-05 02:00:00+00:00,0,3387.694155
2018-01-05 03:00:00+00:00,0,3323.701044
2018-01-05 04:00:00+00:00,0,3105.101374
2018-01-05 05:00:00+00:00,0,3580.695596
2018-01-05 06:00:00+00:00,0,4888.281047
2018-01-05 07:00:00+00:00,0,6418.895488
2018-01-05 08:00:00+00:00,0,6195.318403
2018-01-05 09:00:00+00:00,0,6088.570926
2018-01-05 10:00:00+00:00,0,5240.139387
2018-01-05 11:00:00+00:00,0,4844.943805
2018-01-05 12:00:00+00:00,0,5348.512884
2018-01-05 13:00:00+00:00,0,5020.25343
2018-01-05 14:00:00+00:00,0,5478.440295
2018-01-05 15:00:00+00:00,0,5330.859766
2018-01-05 16:00:00+00:00,0,5410.216878
2018-01-05 17:00:00+00:00,0,6372.09516
2018-01-05 18:00:00+00:00,0,6325.511451
2018-01-05 19:00:00+00:00,0,6571.768372
2018-01-05 20:00:00+00:00,0,6982.930505
2018-01-05 21:00:00+00:00,0,6433.304054
2018-01-05 22:00:00+00:00,0,5055.708286
2018-01-05 23:00:00+00:00,0,4675.682993
2018-01-06 00:00:00+00:00,0,3914.812415
2018-01-06 01:00:00+00:00,0,3555.681819
2018-01-06 02:00:00+00:00,171.3333332,3053.537677
2018-01-06 03:00:00+00:00,0,3188.67781
2018-01-06 04:00:00+00:00,0,3225.665481
2018-01-06 05:00:00+00:00,0,3205.864184
2018-01-06 06:00:00+00:00,0,3209.414547
2018-01-06 07:00:00+00:00,0,4083.418762
2018-01-06 08:00:00+00:00,0,4762.025739
2018-01-06 09:00:00+00:00,0,5379.130711
2018-01-06 10:00:00+00:00,0,5697.350251
2018-01-06 11:00:00+00:00,0,5515.488625
2018-01-06 12:00:00+00:00,0,5092.912659
2018-01-06 13:00:00+00:00,0,5053.110771
2018-01-06 14:00:00+00:00,0,4366.998268
2018-01-06 15:00:00+00:00,0,3637.643277
2018-01-06 16:00:00+00:00,0,3613.757632
