index,ES -> RoW,RoW -> ES
2022-01-01 00:00:00+00:00,0,4814.032888
2022-01-01 01:00:00+00:00,0,4499.731092
2022-01-01 02:00:00+00:00,0,4258.045943
2022-01-01 03:00:00+00:00,0,4258.199009
2022-01-01 04:00:00+00:00,0,4195.899972
2022-01-01 05:00:00+00:00,0,4277.805406
2022-01-01 06:00:00+00:00,0,4358.484831
2022-01-01 07:00:00+00:00,0,4534.707232
2022-01-01 08:00:00+00:00,0,3856.240803
2022-01-01 09:00:00+00:00,0,2982.354863
2022-01-01 10:00:00+00:00,541.3333334,3430.173993
2022-01-01 11:00:00+00:00,261.3333333,3790.768231
2022-01-01 12:00:00+00:00,0,3907.990868
2022-01-01 13:00:00+00:00,34.50000005,3670.757313
2022-01-01 14:00:00+00:00,1387.333333,3804.116963
2022-01-01 15:00:00+00:00,1201.333333,3924.340351
2022-01-01 16:00:00+00:00,0,4128.946684
2022-01-01 17:00:00+00:00,0,5114.816396
2022-01-01 18:00:00+00:00,0,5301.614905
2022-01-01 19:00:00+00:00,0,5265.1441
2022-01-01 20:00:00+00:00,0,5238.964863
2022-01-01 21:00:00+00:00,0,4917.357869
2022-01-01 22:00:00+00:00,0,3948.327862
2022-01-01 23:00:00+00:00,0,4593.083119
2022-01-02 00:00:00+00:00,0,3618.395557
2022-01-02 01:00:00+00:00,0,3523.333465
2022-01-02 02:00:00+00:00,0,3375.230752
2022-01-02 03:00:00+00:00,0,3437.370434
2022-01-02 04:00:00+00:00,0,3483.464298
2022-01-02 05:00:00+00:00,0,3532.061849
2022-01-02 06:00:00+00:00,0,3651.178501
2022-01-02 07:00:00+00:00,0,4146.425078
2022-01-02 08:00:00+00:00,0,4087.499572
2022-01-02 09:00:00+00:00,0,3637.502271
2022-01-02 10:00:00+00:00,0,3705.182404
2022-01-02 11:00:00+00:00,48.83333323,3635.232144
2022-01-02 12:00:00+00:00,217.6666667,3767.74489
2022-01-02 13:00:00+00:00,0,3857.641203
2022-01-02 14:00:00+00:00,125.3333333,3983.880597
2022-01-02 15:00:00+00:00,0,4571.968463
2022-01-02 16:00:00+00:00,0,4734.955519
2022-01-02 17:00:00+00:00,0,5835.900982
2022-01-02 18:00:00+00:00,0,5758.379841
2022-01-02 19:00:00+00:00,0,6053.391079
2022-01-02 20:00:00+00:00,0,6220.287802
2022-01-02 21:00:00+00:00,0,5466.117711
2022-01-02 22:00:00+00:00,0,4522.834074
2022-01-02 23:00:00+00:00,0,6005.049955
2022-01-03 00:00:00+00:00,0,5460.23619
2022-01-03 01:00:00+00:00,0,4886.703785
2022-01-03 02:00:00+00:00,0,4815.46861
2022-01-03 03:00:00+00:00,0,5082.854846
2022-01-03 04:00:00+00:00,0,5123.278584
2022-01-03 05:00:00+00:00,0,5428.046991
2022-01-03 06:00:00+00:00,0,6473.603507
2022-01-03 07:00:00+00:00,0,8049.578738
2022-01-03 08:00:00+00:00,0,7696.047115
2022-01-03 09:00:00+00:00,0,6485.01135
2022-01-03 10:00:00+00:00,0,5567.175149
2022-01-03 11:00:00+00:00,0,5747.037172
2022-01-03 12:00:00+00:00,0,5949.171386
2022-01-03 13:00:00+00:00,0,5548.021585
2022-01-03 14:00:00+00:00,0,5203.31872
2022-01-03 15:00:00+00:00,0,5132.980128
2022-01-03 16:00:00+00:00,0,5921.964588
2022-01-03 17:00:00+00:00,0,6035.908016
2022-01-03 18:00:00+00:00,0,5952.658257
2022-01-03 19:00:00+00:00,0,6244.209893
2022-01-03 20:00:00+00:00,0,5570.490007
2022-01-03 21:00:00+00:00,0,4317.086212
2022-01-03 22:00:00+00:00,668.1666669,3638.013086
2022-01-03 23:00:00+00:00,626.8333334,3599.529343
2022-01-04 00:00:00+00:00,937,3583.73745
2022-01-04 01:00:00+00:00,690.0000001,3582.799638
2022-01-04 02:00:00+00:00,310,3572.965125
2022-01-04 03:00:00+00:00,167.3333334,3559.34477
2022-01-04 04:00:00+00:00,430.1666669,3585.161275
2022-01-04 05:00:00+00:00,1023.666666,3773.154589
2022-01-04 06:00:00+00:00,140.0000002,3876.800546
2022-01-04 07:00:00+00:00,0,4581.54576
2022-01-04 08:00:00+00:00,0,4594.262106
2022-01-04 09:00:00+00:00,0,4318.758806
2022-01-04 10:00:00+00:00,618.8333335,4215.067122
2022-01-04 11:00:00+00:00,1817.833333,4240.272081
2022-01-04 12:00:00+00:00,1578.5,4215.892718
2022-01-04 13:00:00+00:00,1260.833333,4128.52541
2022-01-04 14:00:00+00:00,1413.833333,4145.815073
2022-01-04 15:00:00+00:00,1071.666667,4120.843092
