index,ES -> RoW,RoW -> ES
2019-01-01 00:00:00+00:00,0,2578.736837
2019-01-01 01:00:00+00:00,0,2523.339857
2019-01-01 02:00:00+00:00,0,2508.754569
2019-01-01 03:00:00+00:00,0,2512.997311
2019-01-01 04:00:00+00:00,0,2508.704799
2019-01-01 05:00:00+00:00,0,2517.633712
2019-01-01 06:00:00+00:00,0,2532.112768
2019-01-01 07:00:00+00:00,0,2552.801841
2019-01-01 08:00:00+00:00,0,2556.803139
2019-01-01 09:00:00+00:00,0,2618.809871
2019-01-01 10:00:00+00:00,0,2990.740067
2019-01-01 11:00:00+00:00,0,3394.00612
2019-01-01 12:00:00+00:00,0,3414.148329
2019-01-01 13:00:00+00:00,0,3489.74441
2019-01-01 14:00:00+00:00,0,3665.614417
2019-01-01 15:00:00+00:00,0,3828.844787
2019-01-01 16:00:00+00:00,0,3442.881958
2019-01-01 17:00:00+00:00,0,2829.909899
2019-01-01 18:00:00+00:00,0,2664.894785
2019-01-01 19:00:00+00:00,0,2633.687422
2019-01-01 20:00:00+00:00,0,2659.8281
2019-01-01 21:00:00+00:00,0,2643.683068
2019-01-01 22:00:00+00:00,0,2648.715396
2019-01-01 23:00:00+00:00,0,2638.327269
2019-01-02 00:00:00+00:00,0,2616.865907
2019-01-02 01:00:00+00:00,0,2603.917224
2019-01-02 02:00:00+00:00,0,2605.230914
2019-01-02 03:00:00+00:00,0,2604.394054
2019-01-02 04:00:00+00:00,0,2626.753985
2019-01-02 05:00:00+00:00,0,2657.206598
2019-01-02 06:00:00+00:00,0,2776.852011
2019-01-02 07:00:00+00:00,0,2847.379665
2019-01-02 08:00:00+00:00,0,2891.282467
2019-01-02 09:00:00+00:00,0,2983.711871
2019-01-02 10:00:00+00:00,0,3292.144647
2019-01-02 11:00:00+00:00,0,3755.575573
2019-01-02 12:00:00+00:00,0,3835.183879
2019-01-02 13:00:00+00:00,0,3910.140306
2019-01-02 14:00:00+00:00,0,4118.238681
2019-01-02 15:00:00+00:00,0,4334.229393
2019-01-02 16:00:00+00:00,0,4060.339067
2019-01-02 17:00:00+00:00,0,3310.544288
2019-01-02 18:00:00+00:00,0,3091.03006
2019-01-02 19:00:00+00:00,0,3071.741986
2019-01-02 20:00:00+00:00,0,3093.400167
2019-01-02 21:00:00+00:00,0,3076.039889
2019-01-02 22:00:00+00:00,0,3019.08069
2019-01-02 23:00:00+00:00,0,2950.312073
2019-01-03 00:00:00+00:00,0,2914.367148
2019-01-03 01:00:00+00:00,0,2903.636539
2019-01-03 02:00:00+00:00,0,2899.068883
2019-01-03 03:00:00+00:00,0,2892.22394
2019-01-03 04:00:00+00:00,0,2878.325485
2019-01-03 05:00:00+00:00,0,2897.99026
2019-01-03 06:00:00+00:00,0,2964.033823
2019-01-03 07:00:00+00:00,0,3021.749721
2019-01-03 08:00:00+00:00,0,3068.049738
2019-01-03 09:00:00+00:00,0,3087.847839
2019-01-03 10:00:00+00:00,0,3321.926718
2019-01-03 11:00:00+00:00,0,3649.686742
2019-01-03 12:00:00+00:00,0,3754.43153
2019-01-03 13:00:00+00:00,0,3903.39001
2019-01-03 14:00:00+00:00,0,4113.328092
2019-01-03 15:00:00+00:00,0,4320.380154
2019-01-03 16:00:00+00:00,0,4044.602471
2019-01-03 17:00:00+00:00,0,3395.698005
2019-01-03 18:00:00+00:00,0,3200.661947
2019-01-03 19:00:00+00:00,0,3180.247605
2019-01-03 20:00:00+00:00,0,3161.820788
2019-01-03 21:00:00+00:00,0,3130.411816
2019-01-03 22:00:00+00:00,0,3080.300577
2019-01-03 23:00:00+00:00,0,3009.584194
2019-01-04 00:00:00+00:00,0,2974.236852
2019-01-04 01:00:00+00:00,0,2932.802769
2019-01-04 02:00:00+00:00,0,2927.394222
2019-01-04 03:00:00+00:00,0,2935.584082
2019-01-04 04:00:00+00:00,0,2945.981109
2019-01-04 05:00:00+00:00,0,2983.157667
2019-01-04 06:00:00+00:00,0,3046.27832
2019-01-04 07:00:00+00:00,0,3139.218689
2019-01-04 08:00:00+00:00,0,3176.862028
2019-01-04 09:00:00+00:00,0,3193.497236
2019-01-04 10:00:00+00:00,0,3294.63817
2019-01-04 11:00:00+00:00,0,3642.551692
2019-01-04 12:00:00+00:00,0,3798.320229
2019-01-04 13:00:00+00:00,0,3884.113863
2019-01-04 14:00:00+00:00,0,4062.278061
2019-01-04 15:00:00+00:00,0,4309.066288
2019-01-04 16:00:00+00:00,0,4072.890359
2019-01-04 17:00:00+00:00,0,3400.460982
2019-01-04 18:00:00+00:00,0,3211.020557
2019-01-04 19:00:00+00:00,0,3184.377612
2019-01-04 20:00:00+00:00,0,3156.890816
