Unnamed: 0,HPHS,HDAM
2024-01-01 00:00:00+00:00,0.351716762,0.590244865
2024-01-01 01:00:00+00:00,0.420274701,0.591188592
2024-01-01 02:00:00+00:00,0.372983248,0.593169487
2024-01-01 03:00:00+00:00,0.281706393,0.593033795
2024-01-01 04:00:00+00:00,0.295153024,0.594847474
2024-01-01 05:00:00+00:00,0.334024208,0.59612836
2024-01-01 06:00:00+00:00,0.310750512,0.596286825
2024-01-01 07:00:00+00:00,0.227704096,0.597140404
2024-01-01 08:00:00+00:00,0.194823234,0.596840414
2024-01-01 09:00:00+00:00,0.19557512,0.598344222
2024-01-01 10:00:00+00:00,0.222749211,0.599602431
2024-01-01 11:00:00+00:00,0.236783977,0.602767101
2024-01-01 12:00:00+00:00,0.248133642,0.601428814
2024-01-01 13:00:00+00:00,0.250340844,0.600222548
2024-01-01 14:00:00+00:00,0.240017219,0.600973088
2024-01-01 15:00:00+00:00,0.255495366,0.601521972
2024-01-01 16:00:00+00:00,0.429249842,0.597422044
2024-01-01 17:00:00+00:00,0.647416211,0.593614108
2024-01-01 18:00:00+00:00,0.775666245,0.58991928
2024-01-01 19:00:00+00:00,0.825155414,0.58838103
2024-01-01 20:00:00+00:00,0.821810748,0.588733246
2024-01-01 21:00:00+00:00,0.688602643,0.593437295
2024-01-01 22:00:00+00:00,0.57379861,0.596917952
2024-01-01 23:00:00+00:00,0.34597868,0.600877107
2024-01-02 00:00:00+00:00,0.276761505,0.599917383
2024-01-02 01:00:00+00:00,0.305394792,0.600542488
2024-01-02 02:00:00+00:00,0.314299242,0.603359365
2024-01-02 03:00:00+00:00,0.314064123,0.601488097
2024-01-02 04:00:00+00:00,0.305407886,0.60141818
2024-01-02 05:00:00+00:00,0.29903859,0.601030866
2024-01-02 06:00:00+00:00,0.400125874,0.596831945
2024-01-02 07:00:00+00:00,0.366424872,0.600008471
2024-01-02 08:00:00+00:00,0.384041129,0.598329166
2024-01-02 09:00:00+00:00,0.253641718,0.60085998
2024-01-02 10:00:00+00:00,0.263099322,0.597171363
2024-01-02 11:00:00+00:00,0.256104648,0.596915317
2024-01-02 12:00:00+00:00,0.294977165,0.596854717
2024-01-02 13:00:00+00:00,0.305443578,0.593803719
2024-01-02 14:00:00+00:00,0.29266935,0.594815386
2024-01-02 15:00:00+00:00,0.494709584,0.596088274
2024-01-02 16:00:00+00:00,0.611913662,0.594069739
2024-01-02 17:00:00+00:00,0.749247255,0.587747174
2024-01-02 18:00:00+00:00,0.72097889,0.586354121
2024-01-02 19:00:00+00:00,0.578936094,0.58533502
2024-01-02 20:00:00+00:00,0.507099031,0.5867755
2024-01-02 21:00:00+00:00,0.394104353,0.591482371
2024-01-02 22:00:00+00:00,0.30605706,0.595011678
2024-01-02 23:00:00+00:00,0.172329328,0.595085358
2024-01-03 00:00:00+00:00,0.140658545,0.595216628
2024-01-03 01:00:00+00:00,0.164724961,0.596067854
2024-01-03 02:00:00+00:00,0.176901678,0.596532707
2024-01-03 03:00:00+00:00,0.181953013,0.595433245
2024-01-03 04:00:00+00:00,0.180391094,0.596509465
2024-01-03 05:00:00+00:00,0.151353951,0.595611376
2024-01-03 06:00:00+00:00,0.095585891,0.595776239
2024-01-03 07:00:00+00:00,0.096362714,0.594309035
2024-01-03 08:00:00+00:00,0.256235036,0.592914758
2024-01-03 09:00:00+00:00,0.26877578,0.596507583
2024-01-03 10:00:00+00:00,0.227796025,0.591129685
2024-01-03 11:00:00+00:00,0.15960825,0.59171141
2024-01-03 12:00:00+00:00,0.208301385,0.587906297
2024-01-03 13:00:00+00:00,0.290632199,0.587275452
