Unnamed: 0,HPHS,HDAM
2021-01-01 00:00:00+00:00,0.098414875,0.465543482
2021-01-01 01:00:00+00:00,0.044763832,0.467427359
2021-01-01 02:00:00+00:00,0.019259641,0.468989604
2021-01-01 03:00:00+00:00,0.022274017,0.476131496
2021-01-01 04:00:00+00:00,0.042281308,0.476297206
2021-01-01 05:00:00+00:00,0.059156051,0.476364299
2021-01-01 06:00:00+00:00,0.106518716,0.476415301
2021-01-01 07:00:00+00:00,0.169189166,0.476229078
2021-01-01 08:00:00+00:00,0.173781183,0.475512414
2021-01-01 09:00:00+00:00,0.125160164,0.474542057
2021-01-01 10:00:00+00:00,0.042718437,0.467368171
2021-01-01 11:00:00+00:00,0.010057965,0.467791149
2021-01-01 12:00:00+00:00,0.000538262,0.468460293
2021-01-01 13:00:00+00:00,0,0.468635601
2021-01-01 14:00:00+00:00,0,0.474422268
2021-01-01 15:00:00+00:00,0.000107269,0.474726116
2021-01-01 16:00:00+00:00,0.017459846,0.467128875
2021-01-01 17:00:00+00:00,0.0826435,0.463010127
2021-01-01 18:00:00+00:00,0.127204025,0.460988205
2021-01-01 19:00:00+00:00,0.169470322,0.461344937
2021-01-01 20:00:00+00:00,0.123257593,0.462187224
2021-01-01 21:00:00+00:00,0.113372584,0.464200772
2021-01-01 22:00:00+00:00,0.077484129,0.465575005
2021-01-01 23:00:00+00:00,0.064804542,0.468042396
2021-01-02 00:00:00+00:00,0.022051755,0.469397339
2021-01-02 01:00:00+00:00,0.005137511,0.469592502
2021-01-02 02:00:00+00:00,0.025245825,0.472594097
2021-01-02 03:00:00+00:00,0.052810149,0.472878466
2021-01-02 04:00:00+00:00,0.050285714,0.473315466
2021-01-02 05:00:00+00:00,0.012708076,0.472460005
2021-01-02 06:00:00+00:00,0.000125731,0.471699396
2021-01-02 07:00:00+00:00,0,0.46981006
2021-01-02 08:00:00+00:00,0.005665748,0.467908398
2021-01-02 09:00:00+00:00,0.039094304,0.46752193
2021-01-02 10:00:00+00:00,0.058479622,0.467414938
2021-01-02 11:00:00+00:00,0.055368879,0.468380967
2021-01-02 12:00:00+00:00,0.038315153,0.468086434
2021-01-02 13:00:00+00:00,0.006754708,0.467659127
2021-01-02 14:00:00+00:00,0.000477998,0.467688769
2021-01-02 15:00:00+00:00,0.034332344,0.465951498
2021-01-02 16:00:00+00:00,0.261328482,0.464075619
2021-01-02 17:00:00+00:00,0.662988224,0.462622248
2021-01-02 18:00:00+00:00,0.793437489,0.462659229
2021-01-02 19:00:00+00:00,0.745832949,0.462461243
2021-01-02 20:00:00+00:00,0.497453871,0.46551177
2021-01-02 21:00:00+00:00,0.399125611,0.466473846
2021-01-02 22:00:00+00:00,0.168101301,0.46888233
2021-01-02 23:00:00+00:00,0.020833502,0.470346617
